Title,Price_Text,Price_Numeric,Location,Bedrooms,Bathrooms,Area_Size,Area_Unit,Area_Sqft
10 Marla Like Brand New Luxury House For Sale In Bahria Town Lahore.,3.35 Crore,33500000.0,"Bahria Town - Nishtar Block, Bahria Town - Sector E",5.0,6.0,10.0,Marla,2722.5
10 Marla Like Brand New Luxury House For Sale In Bahria Town Lahore.,3.5 Crore,35000000.0,"Bahria Town - Shershah Block, Bahria Town - Sector F",5.0,6.0,10.0,Marla,2722.5
10 Marla Like Brand New Luxury House For Sale In Bahria Town Lahore.,3.6 Crore,36000000.0,"Bahria Town - Talha Block, Bahria Town - Sector E",5.0,6.0,10.0,Marla,2722.5
10 Marla Luxury Modern Elevation House For Sale In Bahria Town Lahore.,3.7 Crore,37000000.0,"Bahria Town - Ghaznavi Block, Bahria Town - Sector F",5.0,6.0,10.0,Marla,2722.5
10 Marla House For Sale In Sector C Chambelli Block Bahria Town Lahore,2.85 Crore,28500000.0,"Bahria Town - Chambelli Block, Bahria Town - Sector C",5.0,6.0,10.0,Marla,2722.5
3 Kanal Brand New Luxury Ultra Modern Design Most Beautiful Full Basement Fully Furnished Home Theater Swimming Pool GYM Lift Attached Bungalow For Sale at Prime Location of DHA Lahore Near To Park Masjid & Commercial Market,60 Crore,600000000.0,"DHA Phase 6 - Block C, DHA Phase 6",6.0,7.0,3.0,Kanal,16335.0
5 Marla Luxury Spanish House For Sale With 6KW Solar Hybrid System Installed,2.5 Crore,25000000.0,"Eden Boulevard Housing Scheme, College Road",5.0,6.0,5.0,Marla,1361.25
1 Kanal Luxury Spanish House For Sale,6.4 Crore,64000000.0,"PGECHS Phase 2, Punjab Govt Employees Society",6.0,6.0,17.0,Marla,4628.25
8 Marla House Is Up For Sale,2.5 Crore,25000000.0,"Military Accounts Housing Society, Lahore",6.0,6.0,8.0,Marla,2178.0
Investors Should sale This House Located Ideally In DHA Defence,11.5 Crore,115000000.0,"DHA Phase 7 - Block U, DHA Phase 7",5.0,6.0,1.0,Kanal,5445.0
Get Your Dream House In DHA Phase 7 - Block Y Lahore,11 Crore,110000000.0,"DHA Phase 7 - Block Y, DHA Phase 7",5.0,6.0,1.0,Kanal,5445.0
A Prime Location 10 Marla House Has Landed On Market In OPF Housing Scheme - Block C Of Lahore,4.99 Crore,49900000.0,"OPF Housing Scheme - Block C, OPF Housing Scheme",5.0,6.0,10.0,Marla,2722.5
"5 Marla Double Storey House For Sale Bankers Society Block, Prime Location  C Block",2.4 Crore,24000000.0,"Bankers Housing Society - Block C, Bankers Co-operative Housing Society",4.0,4.0,5.0,Marla,1361.25
1 Kanal Renovated Budget Friendly,8.85 Crore,88500000.0,"DHA Phase 6 - Block B, DHA Phase 6",5.0,6.0,1.0,Kanal,5445.0
Architecturally Designed 5 Marla Modern Home | DHA 9 Town | 3 Bed w/ 4 Baths | Premium Finishes,2.6 Crore,26000000.0,"DHA 9 Town, DHA Defence",3.0,4.0,5.0,Marla,1361.25
Stylish 5 Marla Home For Sale Park View City Lahore,2.25 Crore,22500000.0,"Park View City - Executive Block, Park View City",4.0,4.0,5.0,Marla,1361.25
3-Marla Brand New House For Sale,1.25 Crore,12500000.0,"Marghzar Officers Colony, Lahore",4.0,4.0,3.0,Marla,816.75
1-Kanal beautiful house for sale,6.15 Crore,61500000.0,"Marghzar Officers Colony, Lahore",6.0,7.0,1.0,Kanal,5445.0
1 Kanal Brand New Modern House Available For Sale,7.25 Crore,72500000.0,"OPF Housing Scheme - Block D, OPF Housing Scheme",5.0,6.0,1.0,Kanal,5445.0
10 Marla Brand New Luxury House For Sale In Bahria Town Lahore.,3.95 Crore,39500000.0,"Bahria Town - Sector F, Bahria Town",5.0,6.0,10.0,Marla,2722.5
Hottest Location 5 Marla Like New House With Gas Available For Sale In Bahria Town Lahore.,1.9 Crore,19000000.0,"Bahria Town - Block BB, Bahria Town - Sector D",3.0,4.0,5.0,Marla,1361.25
A BEAUTIFUL 8 MARLA HOUSE FOR SALE,1.95 Crore,19500000.0,"Bahria Town - Safari Villas, Bahria Town - Sector B",3.0,3.0,8.0,Marla,2178.0
"1 Kanal Luxurious House For Sale Prime Location In DHA Phase 3, X Block",8 Crore,80000000.0,"DHA Phase 3, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
For Sale 10 Marla House Good condition,2.5 Crore,25000000.0,"Central Park - Block A, Central Park Housing Scheme",6.0,7.0,10.0,Marla,2722.5
Valencia Town Lahore 20 Marla House For Sale Good Location Owner Build Solid Bungalow,7.5 Crore,75000000.0,"Valencia Housing Society, Lahore",5.0,6.0,1.0,Kanal,5445.0
8 Marla Owner Build Bungalow For Sle In DHA RAHBER Lahore Good Location,3.25 Crore,32500000.0,"DHA 11 Rahbar, Lahore",4.0,5.0,8.0,Marla,2178.0
5 MARLA BRAND NEW HOUSE FOR SALE IN KHAYABAN AMIN GOOD LOCATION,1.65 Crore,16500000.0,"Khayaban-e-Amin, Lahore",3.0,4.0,5.0,Marla,1361.25
1 Kanal Well Maintained Modern Bungalow For Sale In Phase 2 DHA,6.6 Crore,66000000.0,"DHA Phase 2, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
"Brand New 1-Kanal Masterfully Designed Bungalow In DHA Phase 7 Block Q With 5 Ensuite Bedrooms, Designer Finishes, Wide Green Lawn, Modern Kitchen, Servant Quarter & Direct Access To The 150 Ft Road Perfect Home, Perfect Location",7.25 Crore,72500000.0,"DHA Phase 7 - Block Q, DHA Phase 7",5.0,6.0,1.0,Kanal,5445.0
3 Years Installment Plan Luxury 10 Marla Brand New House In Park View City Lahore,4.8 Crore,48000000.0,"Lake City, Raiwind Road",5.0,6.0,10.0,Marla,2722.5
"100% Original Ad - Luxury 2 Kanal Mansion with Basement, Pool & Home Theater in DHA Phase 6",48 Crore,480000000.0,"DHA Phase 6, DHA Defence",6.0,7.0,2.0,Kanal,10890.0
5 Marla Brand New House For Sale In Lake City Raiwind Road Lahore,2.27 Crore,22700000.0,"Lake City, Raiwind Road",3.0,4.0,5.0,Marla,1361.25
10 Marla Double Storey House For Sale In Mustafa Town (Professor Quota),3.7 Crore,37000000.0,"Mustafa Town, Lahore",4.0,5.0,10.0,Marla,2722.5
1 KANAL MODERN HOUSE FOR SALE IN DHA PHASE 7,7.75 Crore,77500000.0,"DHA Phase 7, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
House In Al-Ahmad Garden Housing Scheme For sale,1.7 Crore,17000000.0,"Al-Ahmad Garden Housing Scheme, GT Road",4.0,5.0,5.0,Marla,1361.25
In Al-Ahmad Garden Housing Scheme 5 Marla House For sale,1.75 Crore,17500000.0,"Al-Ahmad Garden Housing Scheme, GT Road",5.0,5.0,5.0,Marla,1361.25
Ready To Sale A House 5 Marla In Bismillah Housing Scheme Lahore,2 Crore,20000000.0,"Bismillah Housing Scheme, GT Road",4.0,5.0,5.0,Marla,1361.25
Beautiful 5 Marla House in Park View City Lahore Move-In Ready,2.45 Crore,24500000.0,"Park View City - Executive Block, Park View City",4.0,4.0,5.0,Marla,1361.25
5 Marla Brand New Luxury House Urgent For Sale In Canal Garden Lahore,2.28 Crore,22799999.999999996,"Canal Garden - Block A, Canal Garden",5.0,5.0,5.0,Marla,1361.25
8 Marla Beautyfull House For Sale,3.1 Crore,31000000.0,"Bismillah Housing Scheme, GT Road",5.0,5.0,8.0,Marla,2178.0
KANAL SUPERB FURNISEH EYE CATCHING SUPERB LUXURY BUNGALOW FOR SALE,7.15 Crore,71500000.0,"DHA Phase 7 - Block S, DHA Phase 7",5.0,6.0,1.0,Kanal,5445.0
KANAL FULL BASEMENT FULLY FURNISEH EYE CATCHING SUPERB LUXURY BUNGALOW FOR SALE,11.65 Crore,116500000.0,"DHA Phase 6 - Block L, DHA Phase 6",,,1.0,Kanal,5445.0
"5 Marla Double Storey House for Sale in Gajjumata Lahore Modern Design, Prime Location",1.5 Crore,15000000.0,"Gajju Matah, Lahore",4.0,4.0,5.0,Marla,1361.25
10 Marla Brand New Modern House,4.7 Crore,47000000.0,"DHA 11 Rahbar Phase 1, DHA 11 Rahbar",4.0,4.0,10.0,Marla,2722.5
VALENCIA TOWN 20 Marla Prime Bungalow For Sale In Velancia Town Good Location,8.95 Crore,89500000.0,"Valencia Housing Society, Lahore",5.0,7.0,1.0,Kanal,5445.0
10 MARLA IDEAL LOCATION OWNER BUILD BUNGALOW FOR SALE IN KHAYABAN AMIN,3.15 Crore,31500000.0,"Khayaban-e-Amin - Block N, Khayaban-e-Amin",5.0,6.0,10.0,Marla,2722.5
20 Marla Prime Bungalow For Sale In Valencia Town Good Location,8.5 Crore,85000000.0,"Valencia - Block J, Valencia Housing Society",5.0,6.0,1.0,Kanal,5445.0
4 Marla House For Sale In Khayaban E Amin,1.3 Crore,13000000.0,"Khayaban-e-Amin - Block E, Khayaban-e-Amin",3.0,3.0,4.0,Marla,1089.0
NEAR BAHRIA TOWN SUKH CHAYAN TIP CANAL GARDEN 20 MARLA HOUSE FOR SALE ONWER BUILD GOOD LOCATION,4.95 Crore,49500000.0,"TIP Housing Society, Lahore",7.0,7.0,1.0,Kanal,5445.0
Canal Garden Tip Bungalow For Sale Good Location Near Park Marked Masjid,4.99 Crore,49900000.0,"Canal Garden, Lahore",7.0,7.0,1.0,Kanal,5445.0
20 MARLA GRAYSETACHER FOR SALE,3.2 Crore,32000000.0,"Khayaban-e-Amin, Lahore",5.0,6.0,1.0,Kanal,5445.0
KHAYABAN AMIN GOOD LOCATION HOUSE FOR SALE,1.3 Crore,13000000.0,"Khayaban-e-Amin, Lahore",3.0,3.0,5.0,Marla,1361.25
5 Marla Modern House Available For Sale In Lake City Sector M-7 Block C-1,2.4 Crore,24000000.0,"Lake City - Sector M7 - Block C1, Lake City - Sector M-7",4.0,4.0,5.0,Marla,1361.25
4 Marla Brand New For Sale In Al Rahman Garden Phase 2,1.59 Crore,15900000.0,"Al Rehman Garden Phase 2, Al Rehman Garden",3.0,5.0,4.0,Marla,1089.0
One Kanal Beautiful Modern Bungalow Available For Sale In DHA Phase 7 Lahore,6.45 Crore,64500000.0,"DHA Phase 7 - Block P, DHA Phase 7",5.0,6.0,1.0,Kanal,5445.0
5 Marla Brand New House Available For Sale In Lake City,2.1 Crore,21000000.0,"Lake City, Raiwind Road",4.0,5.0,5.0,Marla,1361.25
5 Marla Beautiful House Available For Sale In Lake City,2.5 Crore,25000000.0,"Lake City - Sector M-7B, Lake City",5.0,6.0,5.0,Marla,1361.25
Buy your ideal 5 Marla House in a prime location of Lahore,2.15 Crore,21500000.0,"Bismillah Housing Scheme, GT Road",4.0,5.0,5.0,Marla,1361.25
14 Marla House In Lahore Is Available For Sale,9 Crore,90000000.0,"Defence Raya, DHA Defence",4.0,4.0,14.0,Marla,3811.5
1 Kanal Brand New Gray Structure Villa Facing Golf View (Rare Availability!),15 Crore,150000000.0,"Defence Raya, DHA Defence",5.0,7.0,1.0,Kanal,5445.0
10 MaRla Brand New Luxury House,4.75 Crore,47500000.0,"Al Rehman Garden Phase 2, Al Rehman Garden",7.0,6.0,10.0,Marla,2722.5
10 Marla Spanish House For Sale,4.6 Crore,46000000.0,"Bismillah Housing Scheme, GT Road",6.0,6.0,10.0,Marla,2722.5
Move-In Ready Luxury: 1 Kanal Fully Furnished House,12.5 Crore,125000000.0,"DHA Phase 7, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
House For Sale In Canal Garden,1.5 Crore,15000000.0,"Canal Garden, Lahore",4.0,4.0,3.0,Marla,816.75
8 Marla Brand New Modern House,3.5 Crore,35000000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar",4.0,4.0,8.0,Marla,2178.0
5 Marla Brand New Modern House,2.4 Crore,24000000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar",3.0,3.0,5.0,Marla,1361.25
5 MARLA HOUSE FOR SALE,2.6 Crore,26000000.0,"Paragon City, Lahore",,,5.0,Marla,1361.25
4 MARLA HOUSE FOR SALE,2.25 Crore,22500000.0,"Paragon City, Lahore",,,4.0,Marla,1089.0
10 MARLA BRAND NEW HOUSE FOR SALE IN PARAGON CITY TOP LOCATION,5.2 Crore,52000000.0,"Paragon City, Lahore",5.0,,10.0,Marla,2722.5
ONE KANAL BUNGALOW FOR SALE IN PUNJAB UNIVERSTIY PHASE 1 ABD US SATAR ROOD,9.5 Crore,95000000.0,"Punjab University Employees Society, Lahore",8.0,7.0,18.0,Marla,4900.5
NFC PHASE 1 ONE KANAL Bungalow LOW COST URGENT SALE,5.5 Crore,55000000.0,"NFC 1, Lahore",5.0,6.0,1.0,Kanal,5445.0
FULLY FURNISHED TOP OF LINE MODERN DESIGN BRAND NEW BUNGALOW FOR SALE,9.05 Crore,90500000.0,"DHA Phase 5, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
ONE KANAL BRAND NEW MODERN HOUSE + ONE KANAL LAWN FOR SALE,11.75 Crore,117500000.0,"DHA Phase 7, DHA Defence",6.0,7.0,2.0,Kanal,10890.0
1 Kanal Brand New Double Storey House For Sale Near EME Society On Canal Road In Aabpara Cooperative Housing Society Lahore,8.9 Crore,89000000.0,"Aabpara Coop Housing Society, Lahore",5.0,6.0,1.0,Kanal,5445.0
3 Years Installment Plan Luxury 7 Marla Brand New House In Park View City Lahore,3.2 Crore,32000000.0,"Lake City, Raiwind Road",4.0,5.0,7.0,Marla,1905.75
3 Years Installment Plan Luxury 7 Marla Brand New House In Lake City Lahore,3.2 Crore,32000000.0,"Lake City, Raiwind Road",5.0,6.0,7.0,Marla,1905.75
3 Years Installment Plan Luxury 5 Marla Brand New House In Lake City Lahore,2.15 Crore,21500000.0,"Lake City, Raiwind Road",4.0,5.0,5.0,Marla,1361.25
Stunning 20 Marla House In Lake City Available,7.5 Crore,75000000.0,"Lake City, Raiwind Road",6.0,6.0,1.0,Kanal,5445.0
3 Years Installment Plan Luxury 5 Marla Brand New Designer House In Lake City Lahore,2.2 Crore,22000000.0,"Lake City, Raiwind Road",4.0,5.0,5.0,Marla,1361.25
Charming 5 Marla House Available For Sale A Perfect Opportunity,2.55 Crore,25500000.0,"Lake City - Sector M7 - Block B, Lake City - Sector M-7",5.0,5.0,5.0,Marla,1361.25
10 Marla Brand New House Available For Sale In Lake City Sector M-2A,5 Crore,50000000.0,"Lake City - Sector M-2A, Lake City",5.0,6.0,10.0,Marla,2722.5
5 Marla White House For Sale,1.95 Crore,19500000.0,"Al-Ahmad Garden Housing Scheme, GT Road",4.0,5.0,5.0,Marla,1361.25
KANAL FULLY FURNISHED TOP VARIENT Modern Design Bungalow Available For Sale In DHA Phase 6 Lahore,9.35 Crore,93500000.0,"DHA Phase 6 - Block L, DHA Phase 6",5.0,6.0,1.0,Kanal,5445.0
One Kanal Beautiful Modern Bungalow Available For Sale In DHA Phase 7 Lahore,7.15 Crore,71500000.0,"DHA Phase 7 - Block T, DHA Phase 7",5.0,6.0,1.0,Kanal,5445.0
INVESTOR RATE LDA APROVED,7.25 Crore,72500000.0,"Bahria Town - Jasmine Block, Bahria Town - Sector C",6.0,6.0,1.0,Kanal,5445.0
1 KANAL MODERN DESIGN LUXURY VILLA FOR SALE NEAR TO RAYA FAIR WAYS,9 Crore,90000000.0,"DHA Phase 6 - Block K, DHA Phase 6",5.0,6.0,1.0,Kanal,5445.0
2 Kanal Used House Available For Sale 8 Beds 9 Bathroom Demand 11 Crore,11 Crore,110000000.0,"Wapda Town, Lahore",8.0,6.0,2.0,Kanal,10890.0
2-Kanal Brand New Ultra Modern Bungalow For Sale In Wapda Town Lahore,12.5 Crore,125000000.0,"Wapda Town, Lahore",7.0,6.0,2.0,Kanal,10890.0
1 Kanal House For Sale In Gulberg 2,15 Crore,150000000.0,"Gulberg 2 - Block B, Gulberg 2",6.0,6.0,1.1,Kanal,5989.500000000001
1 Kanal ROYAL Design House For Sale At Prime Location Facing Park In DHA Phase 5 Lahore,6.5 Crore,65000000.0,"DHA Phase 5, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
2 Kanal Modern Design Most Beautiful Bungalow For Sale At Prime Location Of Dha Lahore Near To Park & Commercial Market,14.5 Crore,145000000.0,"DHA Phase 2, DHA Defence",5.0,6.0,2.0,Kanal,10890.0
"100% Original Add This AURA 2 Kanal Mantion, Full Basement Fully Furnished At Hottest Location, For Sale",37.9 Crore,379000000.0,"DHA Phase 8 - Block T, DHA Phase 8",6.0,7.0,2.0,Kanal,10890.0
5 Marla Modern House For Sale Prime Location!,2.25 Crore,22500000.0,"DHA 9 Town - Block C, DHA 9 Town",3.0,4.0,5.0,Marla,1361.25
3 Years Installment Plan Luxury 1 Kanal Brand New House In Lake City Lahore,8 Crore,80000000.0,"Lake City, Raiwind Road",4.0,5.0,1.0,Kanal,5445.0
3 Years Installment Plan Luxury 10 Marla Brand New House For Sale In Lake City Lahore,4.5 Crore,45000000.0,"Lake City, Raiwind Road",5.0,6.0,10.0,Marla,2722.5
10 Marla Triple Storey Slightly Used House For Sale in C Block Faisal Town Lahore,6.1 Crore,61000000.0,"Faisal Town - Block C, Faisal Town",7.0,7.0,10.0,Marla,2722.5
13 Marla New House Available For Sale In Bahria Town Lahore,7.99 Crore,79900000.0,"Bahria Town - Jasmine Block, Bahria Town - Sector C",5.0,6.0,1.0,Kanal,5445.0
5 Marla Ultra Advance Modern Smart Features Designer Brand New House Available For Sale Meeting With Direct Owner,1.9 Crore,19000000.0,"Bahria Town - Janiper Block, Bahria Town - Sector C",3.0,4.0,5.0,Marla,1361.25
Luxury 5 Marla 3 Bedroom Modern House Available For Sale in DHA 9 Town Lahore,2.8 Crore,28000000.0,"DHA 9 Town, DHA Defence",3.0,3.0,5.0,Marla,1361.25
10 Marla Modern Design Luxury House For Sale In DHA Phase 7,4.2 Crore,42000000.0,"DHA Phase 7, DHA Defence",4.0,5.0,10.0,Marla,2722.5
12 MARLA 4 BEDROOM HOUSE AVAILABLE FOR SALE SECTOR B BRAND NEW HOUSE,5.5 Crore,55000000.0,"Askari 11, Askari",4.0,5.0,12.0,Marla,3267.0
1 KANAL BEAUTIFUL HOUSE AVAILBE FOR SALE SECTOR S ASKARI 10 LAHORE,9 Crore,90000000.0,"Askari 10 - Sector F, Askari 10",4.0,5.0,17.0,Marla,4628.25
3 Marla Slightly Used House Block B For Sale In Al Kabir Town Phase 2,1.14 Crore,11399999.999999998,"Al-Kabir Town - Phase 2, Al-Kabir Town",3.0,4.0,3.0,Marla,816.75
5 Marla HOUSE For Sale In DHA 9 Town,3.35 Crore,33500000.0,"DHA 9 Town - Block A, DHA 9 Town",3.0,3.0,5.0,Marla,1361.25
"2 KANAL BRAND NEW ROYAL DESGINED HOUSE FULLY FURNISHED,",41 Crore,410000000.0,"DHA Phase 6, DHA Defence",6.0,7.0,2.0,Kanal,10890.0
5 MARLA TRIPLE STOREY FACING PARK BEAUTIFUL HOUSE FOR SALE IN EDEN BULLEWARD COLLEGE ROAD LAHORE,1.85 Crore,18500000.0,"Eden Boulevard Housing Scheme, College Road",5.0,6.0,5.0,Marla,1361.25
05 MARLA HOUSE FOR SALE,2.2 Crore,22000000.0,"DHA 9 Town, DHA Defence",3.0,4.0,5.0,Marla,1361.25
HOT PROPERTY! 5 Marla BRAND NEW House | DHA 9 Town | NEXT TO RAYA | Ready!,2.1 Crore,21000000.0,"DHA 9 Town, DHA Defence",3.0,4.0,5.0,Marla,1361.25
5 Marla Facing Park House Available For Sale In Bahria Town Lahore,1.63 Crore,16299999.999999998,"Bahria Town - Sector C, Bahria Town",2.0,2.0,5.0,Marla,1361.25
"Near Carrefour Mall,Hot Deal, Ideal Location, Brand New Modern Villa For Sale",7.5 Crore,75000000.0,"DHA Phase 7, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
DHA PHASE 6 J BLOCK CLASSIC DESIGN CORNER FURNISHED HOUSE,16 Crore,160000000.0,"DHA Phase 6 - Block J, DHA Phase 6",4.0,5.0,1.1,Kanal,5989.500000000001
1 KANAL BRAND NEW WELL DESIGN HOUSE FOR SALE IN DHA PHASE 7,7.75 Crore,77500000.0,"DHA Phase 7, DHA Defence",5.0,6.0,1.0,Kanal,5445.0
5 Marla Luxry House For Sale Jeevan Garden Near To Al Ain Merriage Hall,1.95 Crore,19500000.0,"GT Road, Lahore",5.0,6.0,5.0,Marla,1361.25
3 Years Installments Plan 5 Marla Brand New House For Sale In Park View City,1.12 Crore,11200000.000000002,"Park View City, Lahore",3.0,4.0,3.5,Marla,952.875
3 Years Installments Plan Brand New House For Sale In Park View City,1.5 Crore,15000000.0,"Park View City, Lahore",4.0,5.0,5.0,Marla,1361.25
12.50 Marla Ultra Advance Modern Smart Features Designer Brand New House Meeting With Direct Owner,6.5 Crore,65000000.0,"Bahria Town - Ghaznavi Block, Bahria Town - Sector F",5.0,6.0,12.0,Marla,3267.0
1 Kanal Full Basement Modern Bungalow For Sale In Phase 6 DHA,18.25 Crore,182500000.0,"DHA Phase 6, DHA Defence",6.0,5.0,1.0,Kanal,5445.0
Corner/ Facing Park House For Sale In Block-S Askari 10,9.2 Crore,92000000.0,"Askari 10, Askari",5.0,6.0,15.0,Marla,4083.75
"Ideal Prime Location 10 Marla House Available In Al Rehman Phase 2 - Block B, Lahore",3.15 Crore,31500000.0,"Al Rehman Phase 2 - Block B, Al Rehman Garden Phase 2",5.0,6.0,10.0,Marla,2722.5
Get An Attractive Prime Location House In Lahore Under Rs. 22000000,2.2 Crore,22000000.0,"Al Rehman Phase 2 - Block L, Al Rehman Garden Phase 2",4.0,4.0,6.0,Marla,1633.5
One Kanal Brand New Luxury Ultra-Modern Design Most Beautiful Bungalow 2 Servant Quarter In Basement For Sale At Prime Location Of DHA Lahore Near To Park Masjid & DHA Raya Fairways Commercial.,11 Crore,110000000.0,"DHA Phase 6 - Block L, DHA Phase 6",5.0,7.0,1.0,Kanal,5445.0
"3 Marla Brand New House For Sale Al-Kabir Town Phase 2, C Block Lahore",1.15 Crore,11500000.0,"Al-Kabir Phase 2 - Block C, Al-Kabir Town - Phase 2",3.0,4.0,3.0,Marla,816.75
"3 Marla Brand New House for Sale Ali Block, Al Kabir Town Phase 2",1.28 Crore,12800000.0,"Al-Kabir Phase 2 - Ali Block, Al-Kabir Town - Phase 2",4.0,4.0,3.0,Marla,816.75
2 Kanal 5 Marla House For Sale Plot Price Demand,22.5 Crore,225000000.0,"Model Town - Block H, Model Town",6.0,6.0,2.0,Kanal,10890.0
Your Dream 787 Square Yards House Is Available In Al Hafeez Garden - Phase 2,1.52 Crore,15200000.0,"Al Hafeez Garden - Phase 2, Main Canal Bank Road",4.0,4.0,3.5,Marla,952.875
"3 Marla Double Storey Beautiful House Available For Sale In Nishter Colony, Near Ferozpur Road, Lahore",84 Lakh,8400000.0,"Nishtar Colony, Lahore",3.0,3.0,3.0,Marla,816.75
5 Marla House For Sale in Sector C Bahria Town Lahore,1.9 Crore,19000000.0,"Bahria Town - Sector C, Bahria Town",3.0,4.0,5.0,Marla,1361.25
1 Kanal Luxury House For Sale In Bahria Town Lahore,6.5 Crore,65000000.0,"Bahria Town - Sector E, Bahria Town",5.0,6.0,1.0,Kanal,5445.0
100% ORIGINAL ADD 1 KANAL LAWN KANAL MODERN FULLY FURNISHED BUNGALOW FOR SALE NEAR TO DOLEMON MALL.,15.9 Crore,159000000.0,"DHA Phase 6 - Block C, DHA Phase 6",5.0,6.0,2.0,Kanal,10890.0
"10 Marla Beautiful Modern Bungalow Available For Sale In DHA Phase 7 Lahore DHA Phase 7 - Block Y, DHA Lahore, Punjab",5.5 Crore,55000000.0,"DHA Phase 7 - Block Y, DHA Phase 7",4.0,6.0,10.0,Marla,2722.5
"FACING PARK, MARVELOUS MODERN HOUSE FOR SALE AT IDEAL LOCATION OF PARKVIEW PHASE 8",14 Crore,140000000.0,"DHA Phase 8 - Ex Park View, DHA Phase 8",6.0,6.0,1.0,Kanal,5445.0
"2-Kanal Royal Style Victorian Bungalow At Main Road Main Location Near To Commercial, School, And Park",42 Crore,420000000.0,"DHA Phase 6, DHA Defence",5.0,6.0,2.0,Kanal,10890.0
"100% Original Add, Design By Mazhar Munir, Finishing By Huzaifa Mughal, And Furnished By Holzin Near Raya On 7O Feet Road Bungalow For Sale",25.5 Crore,255000000.0,"DHA Phase 6, DHA Defence",6.0,7.0,1.0,Kanal,5445.0
3 Years Installments Plan 1 Kanal Brand New House For Sale In Park View City,6 Crore,60000000.0,"Park View City, Lahore",5.0,6.0,1.0,Kanal,5445.0
5 Marla Ultra Advance Modern Smart Features Designer Brand New House Available For Sale Meeting With Direct Owner,1.8 Crore,18000000.0,"Bahria Town - Tipu Sultan Block Extension, Bahria Town - Sector F",3.0,5.0,5.0,Marla,1361.25
5 Marla Ultra Classic Architect Designer House For Sale In Bahria Town Lahore,2.45 Crore,24500000.0,"Bahria Town - Chambelli Block, Bahria Town - Sector C",3.0,5.0,5.0,Marla,1361.25
7 Marla Ultra Advance Modern Smart Features Designer Brand New House Available For Sale Meeting With Direct Owner,3.05 Crore,30500000.0,"Bahria Town - Sector C, Bahria Town",4.0,5.0,7.0,Marla,1905.75
One kanal Ultra Advance Modern Smart Features Designer Brand New House Available For Sale Meeting With Direct Owner,13.75 Crore,137500000.0,"Bahria Town - Jasmine Block, Bahria Town - Sector C",6.0,6.0,1.0,Kanal,5445.0
3 Years Installments Plan Modern Brand New House For Sale In Park View City,3.15 Crore,31500000.0,"Park View City, Lahore",5.0,6.0,10.0,Marla,2722.5
4 Marla Beautiful House For Sale In Al Rehman Garden Phase 2,1.75 Crore,17500000.0,"Al Rehman Garden Phase 2, Al Rehman Garden",3.0,5.0,4.0,Marla,1089.0
5 Marla House For Sale In DHA Lahore,2.15 Crore,21500000.0,"DHA 9 Town, DHA Defence",3.0,4.0,5.0,Marla,1361.25
